#ndep: 2897
#depth (km)      Eta_arithmetic          Eta_geometric
  1940.0           1.0000E+00              1.0000E+00
  1941.0           1.0000E+00              1.0000E+00
  1942.0           1.0000E+00              1.0000E+00
  1943.0           1.0000E+00              1.0000E+00
  1944.0           1.0000E+00              1.0000E+00
  1945.0           1.0000E+00              1.0000E+00
  1946.0           1.0000E+00              1.0000E+00
  1947.0           1.0000E+00              1.0000E+00
  1948.0           1.0000E+00              1.0000E+00
  1949.0           1.0000E+00              1.0000E+00
  1950.0           1.0000E+00              1.0000E+00
  1951.0           1.0000E+00              1.0000E+00
  1952.0           1.0000E+00              1.0000E+00
  1953.0           1.0000E+00              1.0000E+00
  1954.0           1.0000E+00              1.0000E+00
  1955.0           1.0000E+00              1.0000E+00
  1956.0           1.0000E+00              1.0000E+00
  1957.0           1.0000E+00              1.0000E+00
  1958.0           1.0000E+00              1.0000E+00
  1959.0           1.0000E+00              1.0000E+00
  1960.0           1.0000E+00              1.0000E+00
  1961.0           1.0000E+00              1.0000E+00
  1962.0           1.0000E+00              1.0000E+00
  1963.0           1.0000E+00              1.0000E+00
  1964.0           1.0000E+00              1.0000E+00
  1965.0           1.0000E+00              1.0000E+00
  1966.0           1.0000E+00              1.0000E+00
  1967.0           1.0000E+00              1.0000E+00
  1968.0           1.0000E+00              1.0000E+00
  1969.0           1.0000E+00              1.0000E+00
  1970.0           1.0000E+00              1.0000E+00
  1971.0           1.0000E+00              1.0000E+00
  1972.0           1.0000E+00              1.0000E+00
  1973.0           1.0000E+00              1.0000E+00
  1974.0           1.0000E+00              1.0000E+00
  1975.0           1.0000E+00              1.0000E+00
  1976.0           1.0000E+00              1.0000E+00
  1977.0           1.0000E+00              1.0000E+00
  1978.0           1.0000E+00              1.0000E+00
  1979.0           1.0000E+00              1.0000E+00
  1980.0           1.0000E+00              1.0000E+00
  1981.0           1.0000E+00              1.0000E+00
  1982.0           1.0000E+00              1.0000E+00
  1983.0           1.0000E+00              1.0000E+00
  1984.0           1.0000E+00              1.0000E+00
  1985.0           1.0000E+00              1.0000E+00
  1986.0           1.0000E+00              1.0000E+00
  1987.0           1.0000E+00              1.0000E+00
  1988.0           1.0000E+00              1.0000E+00
  1989.0           1.0000E+00              1.0000E+00
  1990.0           1.0000E+00              1.0000E+00
  1991.0           1.0000E+00              1.0000E+00
  1992.0           1.0000E+00              1.0000E+00
  1993.0           1.0000E+00              1.0000E+00
  1994.0           1.0000E+00              1.0000E+00
  1995.0           1.0000E+00              1.0000E+00
  1996.0           1.0000E+00              1.0000E+00
  1997.0           1.0000E+00              1.0000E+00
  1998.0           1.0000E+00              1.0000E+00
  1999.0           1.0000E+00              1.0000E+00
  2000.0           1.0000E+00              1.0000E+00
  2001.0           1.0000E+00              1.0000E+00
  2002.0           1.0000E+00              1.0000E+00
  2003.0           1.0000E+00              1.0000E+00
  2004.0           1.0000E+00              1.0000E+00
  2005.0           1.0000E+00              1.0000E+00
  2006.0           1.0000E+00              1.0000E+00
  2007.0           1.0000E+00              1.0000E+00
  2008.0           1.0000E+00              1.0000E+00
  2009.0           1.0000E+00              1.0000E+00
  2010.0           1.0000E+00              1.0000E+00
  2011.0           1.0000E+00              1.0000E+00
  2012.0           1.0000E+00              1.0000E+00
  2013.0           1.0000E+00              1.0000E+00
  2014.0           1.0000E+00              1.0000E+00
  2015.0           1.0000E+00              1.0000E+00
  2016.0           1.0000E+00              1.0000E+00
  2017.0           1.0000E+00              1.0000E+00
  2018.0           1.0000E+00              1.0000E+00
  2019.0           1.0000E+00              1.0000E+00
  2020.0           1.0000E+00              1.0000E+00
  2021.0           1.0000E+00              1.0000E+00
  2022.0           1.0000E+00              1.0000E+00
  2023.0           1.0000E+00              1.0000E+00
  2024.0           1.0000E+00              1.0000E+00
  2025.0           1.0000E+00              1.0000E+00
  2026.0           1.0000E+00              1.0000E+00
  2027.0           1.0000E+00              1.0000E+00
  2028.0           1.0000E+00              1.0000E+00
  2029.0           1.0000E+00              1.0000E+00
  2030.0           1.0000E+00              1.0000E+00
  2031.0           1.0000E+00              1.0000E+00
  2032.0           1.0000E+00              1.0000E+00
  2033.0           1.0000E+00              1.0000E+00
  2034.0           1.0000E+00              1.0000E+00
  2035.0           1.0000E+00              1.0000E+00
  2036.0           1.0000E+00              1.0000E+00
  2037.0           1.0000E+00              1.0000E+00
  2038.0           1.0000E+00              1.0000E+00
  2039.0           1.0000E+00              1.0000E+00
  2040.0           1.0000E+00              1.0000E+00
  2041.0           1.0000E+00              1.0000E+00
  2042.0           1.0000E+00              1.0000E+00
  2043.0           1.0000E+00              1.0000E+00
  2044.0           1.0000E+00              1.0000E+00
  2045.0           1.0000E+00              1.0000E+00
  2046.0           1.0000E+00              1.0000E+00
  2047.0           1.0000E+00              1.0000E+00
  2048.0           1.0000E+00              1.0000E+00
  2049.0           1.0000E+00              1.0000E+00
  2050.0           1.0000E+00              1.0000E+00
  2051.0           1.0000E+00              1.0000E+00
  2052.0           1.0000E+00              1.0000E+00
  2053.0           1.0000E+00              1.0000E+00
  2054.0           1.0000E+00              1.0000E+00
  2055.0           1.0000E+00              1.0000E+00
  2056.0           1.0000E+00              1.0000E+00
  2057.0           1.0000E+00              1.0000E+00
  2058.0           1.0000E+00              1.0000E+00
  2059.0           1.0000E+00              1.0000E+00
  2060.0           1.0000E+00              1.0000E+00
  2061.0           1.0000E+00              1.0000E+00
  2062.0           1.0000E+00              1.0000E+00
  2063.0           1.0000E+00              1.0000E+00
  2064.0           1.0000E+00              1.0000E+00
  2065.0           1.0000E+00              1.0000E+00
  2066.0           1.0000E+00              1.0000E+00
  2067.0           1.0000E+00              1.0000E+00
  2068.0           1.0000E+00              1.0000E+00
  2069.0           1.0000E+00              1.0000E+00
  2070.0           1.0000E+00              1.0000E+00
  2071.0           1.0000E+00              1.0000E+00
  2072.0           1.0000E+00              1.0000E+00
  2073.0           1.0000E+00              1.0000E+00
  2074.0           1.0000E+00              1.0000E+00
  2075.0           1.0000E+00              1.0000E+00
  2076.0           1.0000E+00              1.0000E+00
  2077.0           1.0000E+00              1.0000E+00
  2078.0           1.0000E+00              1.0000E+00
  2079.0           1.0000E+00              1.0000E+00
  2080.0           1.0000E+00              1.0000E+00
  2081.0           1.0000E+00              1.0000E+00
  2082.0           1.0000E+00              1.0000E+00
  2083.0           1.0000E+00              1.0000E+00
  2084.0           1.0000E+00              1.0000E+00
  2085.0           1.0000E+00              1.0000E+00
  2086.0           1.0000E+00              1.0000E+00
  2087.0           1.0000E+00              1.0000E+00
  2088.0           1.0000E+00              1.0000E+00
  2089.0           1.0000E+00              1.0000E+00
  2090.0           1.0000E+00              1.0000E+00
  2091.0           1.0000E+00              1.0000E+00
  2092.0           1.0000E+00              1.0000E+00
  2093.0           1.0000E+00              1.0000E+00
  2094.0           1.0000E+00              1.0000E+00
  2095.0           1.0000E+00              1.0000E+00
  2096.0           1.0000E+00              1.0000E+00
  2097.0           1.0000E+00              1.0000E+00
  2098.0           1.0000E+00              1.0000E+00
  2099.0           1.0000E+00              1.0000E+00
  2100.0           1.0000E+00              1.0000E+00
  2101.0           1.0000E+00              1.0000E+00
  2102.0           1.0000E+00              1.0000E+00
  2103.0           1.0000E+00              1.0000E+00
  2104.0           1.0000E+00              1.0000E+00
  2105.0           1.0000E+00              1.0000E+00
  2106.0           1.0000E+00              1.0000E+00
  2107.0           1.0000E+00              1.0000E+00
  2108.0           1.0000E+00              1.0000E+00
  2109.0           1.0000E+00              1.0000E+00
  2110.0           1.0000E+00              1.0000E+00
  2111.0           1.0000E+00              1.0000E+00
  2112.0           1.0000E+00              1.0000E+00
  2113.0           1.0000E+00              1.0000E+00
  2114.0           1.0000E+00              1.0000E+00
  2115.0           1.0000E+00              1.0000E+00
  2116.0           1.0000E+00              1.0000E+00
  2117.0           1.0000E+00              1.0000E+00
  2118.0           1.0000E+00              1.0000E+00
  2119.0           1.0000E+00              1.0000E+00
  2120.0           1.0000E+00              1.0000E+00
  2121.0           1.0000E+00              1.0000E+00
  2122.0           1.0000E+00              1.0000E+00
  2123.0           1.0000E+00              1.0000E+00
  2124.0           1.0000E+00              1.0000E+00
  2125.0           1.0000E+00              1.0000E+00
  2126.0           1.0000E+00              1.0000E+00
  2127.0           1.0000E+00              1.0000E+00
  2128.0           1.0000E+00              1.0000E+00
  2129.0           1.0000E+00              1.0000E+00
  2130.0           1.0000E+00              1.0000E+00
  2131.0           1.0000E+00              1.0000E+00
  2132.0           1.0000E+00              1.0000E+00
  2133.0           1.0000E+00              1.0000E+00
  2134.0           1.0000E+00              1.0000E+00
  2135.0           1.0000E+00              1.0000E+00
  2136.0           1.0000E+00              1.0000E+00
  2137.0           1.0000E+00              1.0000E+00
  2138.0           1.0000E+00              1.0000E+00
  2139.0           1.0000E+00              1.0000E+00
  2140.0           1.0000E+00              1.0000E+00
  2141.0           1.0000E+00              1.0000E+00
  2142.0           1.0000E+00              1.0000E+00
  2143.0           1.0000E+00              1.0000E+00
  2144.0           1.0000E+00              1.0000E+00
  2145.0           1.0000E+00              1.0000E+00
  2146.0           1.0000E+00              1.0000E+00
  2147.0           1.0000E+00              1.0000E+00
  2148.0           1.0000E+00              1.0000E+00
  2149.0           1.0000E+00              1.0000E+00
  2150.0           1.0000E+00              1.0000E+00
  2151.0           1.0000E+00              1.0000E+00
  2152.0           1.0000E+00              1.0000E+00
  2153.0           1.0000E+00              1.0000E+00
  2154.0           1.0000E+00              1.0000E+00
  2155.0           1.0000E+00              1.0000E+00
  2156.0           1.0000E+00              1.0000E+00
  2157.0           1.0000E+00              1.0000E+00
  2158.0           1.0000E+00              1.0000E+00
  2159.0           1.0000E+00              1.0000E+00
  2160.0           1.0000E+00              1.0000E+00
  2161.0           1.0000E+00              1.0000E+00
  2162.0           1.0000E+00              1.0000E+00
  2163.0           1.0000E+00              1.0000E+00
  2164.0           1.0000E+00              1.0000E+00
  2165.0           1.0000E+00              1.0000E+00
  2166.0           1.0000E+00              1.0000E+00
  2167.0           1.0000E+00              1.0000E+00
  2168.0           1.0000E+00              1.0000E+00
  2169.0           1.0000E+00              1.0000E+00
  2170.0           1.0000E+00              1.0000E+00
  2171.0           1.0000E+00              1.0000E+00
  2172.0           1.0000E+00              1.0000E+00
  2173.0           1.0000E+00              1.0000E+00
  2174.0           1.0000E+00              1.0000E+00
  2175.0           1.0000E+00              1.0000E+00
  2176.0           1.0000E+00              1.0000E+00
  2177.0           1.0000E+00              1.0000E+00
  2178.0           1.0000E+00              1.0000E+00
  2179.0           1.0000E+00              1.0000E+00
  2180.0           1.0000E+00              1.0000E+00
  2181.0           1.0000E+00              1.0000E+00
  2182.0           1.0000E+00              1.0000E+00
  2183.0           1.0000E+00              1.0000E+00
  2184.0           1.0000E+00              1.0000E+00
  2185.0           1.0000E+00              1.0000E+00
  2186.0           1.0000E+00              1.0000E+00
  2187.0           1.0000E+00              1.0000E+00
  2188.0           1.0000E+00              1.0000E+00
  2189.0           1.0000E+00              1.0000E+00
  2190.0           1.0000E+00              1.0000E+00
  2191.0           1.0000E+00              1.0000E+00
  2192.0           1.0000E+00              1.0000E+00
  2193.0           1.0000E+00              1.0000E+00
  2194.0           1.0000E+00              1.0000E+00
  2195.0           1.0000E+00              1.0000E+00
  2196.0           1.0000E+00              1.0000E+00
  2197.0           1.0000E+00              1.0000E+00
  2198.0           1.0000E+00              1.0000E+00
  2199.0           1.0000E+00              1.0000E+00
  2200.0           1.0000E+00              1.0000E+00
  2201.0           1.0000E+00              1.0000E+00
  2202.0           1.0000E+00              1.0000E+00
  2203.0           1.0000E+00              1.0000E+00
  2204.0           1.0000E+00              1.0000E+00
  2205.0           1.0000E+00              1.0000E+00
  2206.0           1.0000E+00              1.0000E+00
  2207.0           1.0000E+00              1.0000E+00
  2208.0           1.0000E+00              1.0000E+00
  2209.0           1.0000E+00              1.0000E+00
  2210.0           1.0000E+00              1.0000E+00
  2211.0           1.0000E+00              1.0000E+00
  2212.0           1.0000E+00              1.0000E+00
  2213.0           1.0000E+00              1.0000E+00
  2214.0           1.0000E+00              1.0000E+00
  2215.0           1.0000E+00              1.0000E+00
  2216.0           1.0000E+00              1.0000E+00
  2217.0           1.0000E+00              1.0000E+00
  2218.0           1.0000E+00              1.0000E+00
  2219.0           1.0000E+00              1.0000E+00
  2220.0           1.0000E+00              1.0000E+00
  2221.0           1.0000E+00              1.0000E+00
  2222.0           1.0000E+00              1.0000E+00
  2223.0           1.0000E+00              1.0000E+00
  2224.0           1.0000E+00              1.0000E+00
  2225.0           1.0000E+00              1.0000E+00
  2226.0           1.0000E+00              1.0000E+00
  2227.0           1.0000E+00              1.0000E+00
  2228.0           1.0000E+00              1.0000E+00
  2229.0           1.0000E+00              1.0000E+00
  2230.0           1.0000E+00              1.0000E+00
  2231.0           1.0000E+00              1.0000E+00
  2232.0           1.0000E+00              1.0000E+00
  2233.0           1.0000E+00              1.0000E+00
  2234.0           1.0000E+00              1.0000E+00
  2235.0           1.0000E+00              1.0000E+00
  2236.0           1.0000E+00              1.0000E+00
  2237.0           1.0000E+00              1.0000E+00
  2238.0           1.0000E+00              1.0000E+00
  2239.0           1.0000E+00              1.0000E+00
  2240.0           1.0000E+00              1.0000E+00
  2241.0           1.0000E+00              1.0000E+00
  2242.0           1.0000E+00              1.0000E+00
  2243.0           1.0000E+00              1.0000E+00
  2244.0           1.0000E+00              1.0000E+00
  2245.0           1.0000E+00              1.0000E+00
  2246.0           1.0000E+00              1.0000E+00
  2247.0           1.0000E+00              1.0000E+00
  2248.0           1.0000E+00              1.0000E+00
  2249.0           1.0000E+00              1.0000E+00
  2250.0           1.0000E+00              1.0000E+00
  2251.0           1.0000E+00              1.0000E+00
  2252.0           1.0000E+00              1.0000E+00
  2253.0           1.0000E+00              1.0000E+00
  2254.0           1.0000E+00              1.0000E+00
  2255.0           1.0000E+00              1.0000E+00
  2256.0           1.0000E+00              1.0000E+00
  2257.0           1.0000E+00              1.0000E+00
  2258.0           1.0000E+00              1.0000E+00
  2259.0           1.0000E+00              1.0000E+00
  2260.0           1.0000E+00              1.0000E+00
  2261.0           1.0000E+00              1.0000E+00
  2262.0           1.0000E+00              1.0000E+00
  2263.0           1.0000E+00              1.0000E+00
  2264.0           1.0000E+00              1.0000E+00
  2265.0           1.0000E+00              1.0000E+00
  2266.0           1.0000E+00              1.0000E+00
  2267.0           1.0000E+00              1.0000E+00
  2268.0           1.0000E+00              1.0000E+00
  2269.0           1.0000E+00              1.0000E+00
  2270.0           1.0000E+00              1.0000E+00
  2271.0           1.0000E+00              1.0000E+00
  2272.0           1.0000E+00              1.0000E+00
  2273.0           1.0000E+00              1.0000E+00
  2274.0           1.0000E+00              1.0000E+00
  2275.0           1.0000E+00              1.0000E+00
  2276.0           1.0000E+00              1.0000E+00
  2277.0           1.0000E+00              1.0000E+00
  2278.0           1.0000E+00              1.0000E+00
  2279.0           1.0000E+00              1.0000E+00
  2280.0           1.0000E+00              1.0000E+00
  2281.0           1.0000E+00              1.0000E+00
  2282.0           1.0000E+00              1.0000E+00
  2283.0           1.0000E+00              1.0000E+00
  2284.0           1.0000E+00              1.0000E+00
  2285.0           1.0000E+00              1.0000E+00
  2286.0           1.0000E+00              1.0000E+00
  2287.0           1.0000E+00              1.0000E+00
  2288.0           1.0000E+00              1.0000E+00
  2289.0           1.0000E+00              1.0000E+00
  2290.0           1.0000E+00              1.0000E+00
  2291.0           1.0000E+00              1.0000E+00
  2292.0           1.0000E+00              1.0000E+00
  2293.0           1.0000E+00              1.0000E+00
  2294.0           1.0000E+00              1.0000E+00
  2295.0           1.0000E+00              1.0000E+00
  2296.0           1.0000E+00              1.0000E+00
  2297.0           1.0000E+00              1.0000E+00
  2298.0           1.0000E+00              1.0000E+00
  2299.0           1.0000E+00              1.0000E+00
  2300.0           1.0000E+00              1.0000E+00
  2301.0           1.0000E+00              1.0000E+00
  2302.0           1.0000E+00              1.0000E+00
  2303.0           1.0000E+00              1.0000E+00
  2304.0           1.0000E+00              1.0000E+00
  2305.0           1.0000E+00              1.0000E+00
  2306.0           1.0000E+00              1.0000E+00
  2307.0           1.0000E+00              1.0000E+00
  2308.0           1.0000E+00              1.0000E+00
  2309.0           1.0000E+00              1.0000E+00
  2310.0           1.0000E+00              1.0000E+00
  2311.0           1.0000E+00              1.0000E+00
  2312.0           1.0000E+00              1.0000E+00
  2313.0           1.0000E+00              1.0000E+00
  2314.0           1.0000E+00              1.0000E+00
  2315.0           1.0000E+00              1.0000E+00
  2316.0           1.0000E+00              1.0000E+00
  2317.0           1.0000E+00              1.0000E+00
  2318.0           1.0000E+00              1.0000E+00
  2319.0           1.0000E+00              1.0000E+00
  2320.0           1.0000E+00              1.0000E+00
  2321.0           1.0000E+00              1.0000E+00
  2322.0           1.0000E+00              1.0000E+00
  2323.0           1.0000E+00              1.0000E+00
  2324.0           1.0000E+00              1.0000E+00
  2325.0           1.0000E+00              1.0000E+00
  2326.0           1.0000E+00              1.0000E+00
  2327.0           1.0000E+00              1.0000E+00
  2328.0           1.0000E+00              1.0000E+00
  2329.0           1.0000E+00              1.0000E+00
  2330.0           1.0000E+00              1.0000E+00
  2331.0           1.0000E+00              1.0000E+00
  2332.0           1.0000E+00              1.0000E+00
  2333.0           1.0000E+00              1.0000E+00
  2334.0           1.0000E+00              1.0000E+00
  2335.0           1.0000E+00              1.0000E+00
  2336.0           1.0000E+00              1.0000E+00
  2337.0           1.0000E+00              1.0000E+00
  2338.0           1.0000E+00              1.0000E+00
  2339.0           1.0000E+00              1.0000E+00
  2340.0           1.0000E+00              1.0000E+00
  2341.0           1.0000E+00              1.0000E+00
  2342.0           1.0000E+00              1.0000E+00
  2343.0           1.0000E+00              1.0000E+00
  2344.0           1.0000E+00              1.0000E+00
  2345.0           1.0000E+00              1.0000E+00
  2346.0           1.0000E+00              1.0000E+00
  2347.0           1.0000E+00              1.0000E+00
  2348.0           1.0000E+00              1.0000E+00
  2349.0           1.0000E+00              1.0000E+00
  2350.0           1.0000E+00              1.0000E+00
  2351.0           1.0000E+00              1.0000E+00
  2352.0           1.0000E+00              1.0000E+00
  2353.0           1.0000E+00              1.0000E+00
  2354.0           1.0000E+00              1.0000E+00
  2355.0           1.0000E+00              1.0000E+00
  2356.0           1.0000E+00              1.0000E+00
  2357.0           1.0000E+00              1.0000E+00
  2358.0           1.0000E+00              1.0000E+00
  2359.0           1.0000E+00              1.0000E+00
  2360.0           1.0000E+00              1.0000E+00
  2361.0           1.0000E+00              1.0000E+00
  2362.0           1.0000E+00              1.0000E+00
  2363.0           1.0000E+00              1.0000E+00
  2364.0           1.0000E+00              1.0000E+00
  2365.0           1.0000E+00              1.0000E+00
  2366.0           1.0000E+00              1.0000E+00
  2367.0           1.0000E+00              1.0000E+00
  2368.0           1.0000E+00              1.0000E+00
  2369.0           1.0000E+00              1.0000E+00
  2370.0           1.0000E+00              1.0000E+00
  2371.0           1.0000E+00              1.0000E+00
  2372.0           1.0000E+00              1.0000E+00
  2373.0           1.0000E+00              1.0000E+00
  2374.0           1.0000E+00              1.0000E+00
  2375.0           1.0000E+00              1.0000E+00
  2376.0           1.0000E+00              1.0000E+00
  2377.0           1.0000E+00              1.0000E+00
  2378.0           1.0000E+00              1.0000E+00
  2379.0           1.0000E+00              1.0000E+00
  2380.0           1.0000E+00              1.0000E+00
  2381.0           1.0000E+00              1.0000E+00
  2382.0           1.0000E+00              1.0000E+00
  2383.0           1.0000E+00              1.0000E+00
  2384.0           1.0000E+00              1.0000E+00
  2385.0           1.0000E+00              1.0000E+00
  2386.0           1.0000E+00              1.0000E+00
  2387.0           1.0000E+00              1.0000E+00
  2388.0           1.0000E+00              1.0000E+00
  2389.0           1.0000E+00              1.0000E+00
  2390.0           1.0000E+00              1.0000E+00
  2391.0           1.0000E+00              1.0000E+00
  2392.0           1.0000E+00              1.0000E+00
  2393.0           1.0000E+00              1.0000E+00
  2394.0           1.0000E+00              1.0000E+00
  2395.0           1.0000E+00              1.0000E+00
  2396.0           1.0000E+00              1.0000E+00
  2397.0           1.0000E+00              1.0000E+00
  2398.0           1.0000E+00              1.0000E+00
  2399.0           1.0000E+00              1.0000E+00
  2400.0           1.0000E+00              1.0000E+00
  2401.0           1.0000E+00              1.0000E+00
  2402.0           1.0000E+00              1.0000E+00
  2403.0           1.0000E+00              1.0000E+00
  2404.0           1.0000E+00              1.0000E+00
  2405.0           1.0000E+00              1.0000E+00
  2406.0           1.0000E+00              1.0000E+00
  2407.0           1.0000E+00              1.0000E+00
  2408.0           1.0000E+00              1.0000E+00
  2409.0           1.0000E+00              1.0000E+00
  2410.0           1.0000E+00              1.0000E+00
  2411.0           1.0000E+00              1.0000E+00
  2412.0           1.0000E+00              1.0000E+00
  2413.0           1.0000E+00              1.0000E+00
  2414.0           1.0000E+00              1.0000E+00
  2415.0           1.0000E+00              1.0000E+00
  2416.0           1.0000E+00              1.0000E+00
  2417.0           1.0000E+00              1.0000E+00
  2418.0           1.0000E+00              1.0000E+00
  2419.0           1.0000E+00              1.0000E+00
  2420.0           1.0000E+00              1.0000E+00
  2421.0           1.0000E+00              1.0000E+00
  2422.0           1.0000E+00              1.0000E+00
  2423.0           1.0000E+00              1.0000E+00
  2424.0           1.0000E+00              1.0000E+00
  2425.0           1.0000E+00              1.0000E+00
  2426.0           1.0000E+00              1.0000E+00
  2427.0           1.0000E+00              1.0000E+00
  2428.0           1.0000E+00              1.0000E+00
  2429.0           1.0000E+00              1.0000E+00
  2430.0           1.0000E+00              1.0000E+00
  2431.0           1.0000E+00              1.0000E+00
  2432.0           1.0000E+00              1.0000E+00
  2433.0           1.0000E+00              1.0000E+00
  2434.0           1.0000E+00              1.0000E+00
  2435.0           1.0000E+00              1.0000E+00
  2436.0           1.0000E+00              1.0000E+00
  2437.0           1.0000E+00              1.0000E+00
  2438.0           1.0000E+00              1.0000E+00
  2439.0           1.0000E+00              1.0000E+00
  2440.0           1.0000E+00              1.0000E+00
  2441.0           1.0000E+00              1.0000E+00
  2442.0           1.0000E+00              1.0000E+00
  2443.0           1.0000E+00              1.0000E+00
  2444.0           1.0000E+00              1.0000E+00
  2445.0           1.0000E+00              1.0000E+00
  2446.0           1.0000E+00              1.0000E+00
  2447.0           1.0000E+00              1.0000E+00
  2448.0           1.0000E+00              1.0000E+00
  2449.0           1.0000E+00              1.0000E+00
  2450.0           1.0000E+00              1.0000E+00
  2451.0           1.0000E+00              1.0000E+00
  2452.0           1.0000E+00              1.0000E+00
  2453.0           1.0000E+00              1.0000E+00
  2454.0           1.0000E+00              1.0000E+00
  2455.0           1.0000E+00              1.0000E+00
  2456.0           1.0000E+00              1.0000E+00
  2457.0           1.0000E+00              1.0000E+00
  2458.0           1.0000E+00              1.0000E+00
  2459.0           1.0000E+00              1.0000E+00
  2460.0           1.0000E+00              1.0000E+00
  2461.0           1.0000E+00              1.0000E+00
  2462.0           1.0000E+00              1.0000E+00
  2463.0           1.0000E+00              1.0000E+00
  2464.0           1.0000E+00              1.0000E+00
  2465.0           1.0000E+00              1.0000E+00
  2466.0           1.0000E+00              1.0000E+00
  2467.0           1.0000E+00              1.0000E+00
  2468.0           1.0000E+00              1.0000E+00
  2469.0           1.0000E+00              1.0000E+00
  2470.0           1.0000E+00              1.0000E+00
  2471.0           1.0000E+00              1.0000E+00
  2472.0           1.0000E+00              1.0000E+00
  2473.0           1.0000E+00              1.0000E+00
  2474.0           1.0000E+00              1.0000E+00
  2475.0           1.0000E+00              1.0000E+00
  2476.0           1.0000E+00              1.0000E+00
  2477.0           1.0000E+00              1.0000E+00
  2478.0           1.0000E+00              1.0000E+00
  2479.0           1.0000E+00              1.0000E+00
  2480.0           1.0000E+00              1.0000E+00
  2481.0           1.0000E+00              1.0000E+00
  2482.0           1.0000E+00              1.0000E+00
  2483.0           1.0000E+00              1.0000E+00
  2484.0           1.0000E+00              1.0000E+00
  2485.0           1.0000E+00              1.0000E+00
  2486.0           1.0000E+00              1.0000E+00
  2487.0           1.0000E+00              1.0000E+00
  2488.0           1.0000E+00              1.0000E+00
  2489.0           1.0000E+00              1.0000E+00
  2490.0           1.0000E+00              1.0000E+00
  2491.0           1.0000E+00              1.0000E+00
  2492.0           1.0000E+00              1.0000E+00
  2493.0           1.0000E+00              1.0000E+00
  2494.0           1.0000E+00              1.0000E+00
  2495.0           1.0000E+00              1.0000E+00
  2496.0           1.0000E+00              1.0000E+00
  2497.0           1.0000E+00              1.0000E+00
  2498.0           1.0000E+00              1.0000E+00
  2499.0           1.0000E+00              1.0000E+00
  2500.0           1.0000E+00              1.0000E+00
  2501.0           1.0000E+00              1.0000E+00
  2502.0           1.0000E+00              1.0000E+00
  2503.0           1.0000E+00              1.0000E+00
  2504.0           1.0000E+00              1.0000E+00
  2505.0           1.0000E+00              1.0000E+00
  2506.0           1.0000E+00              1.0000E+00
  2507.0           1.0000E+00              1.0000E+00
  2508.0           1.0000E+00              1.0000E+00
  2509.0           1.0000E+00              1.0000E+00
  2510.0           1.0000E+00              1.0000E+00
  2511.0           1.0000E+00              1.0000E+00
  2512.0           1.0000E+00              1.0000E+00
  2513.0           1.0000E+00              1.0000E+00
  2514.0           1.0000E+00              1.0000E+00
  2515.0           1.0000E+00              1.0000E+00
  2516.0           1.0000E+00              1.0000E+00
  2517.0           1.0000E+00              1.0000E+00
  2518.0           1.0000E+00              1.0000E+00
  2519.0           1.0000E+00              1.0000E+00
  2520.0           1.0000E+00              1.0000E+00
  2521.0           1.0000E+00              1.0000E+00
  2522.0           1.0000E+00              1.0000E+00
  2523.0           1.0000E+00              1.0000E+00
  2524.0           1.0000E+00              1.0000E+00
  2525.0           1.0000E+00              1.0000E+00
  2526.0           1.0000E+00              1.0000E+00
  2527.0           1.0000E+00              1.0000E+00
  2528.0           1.0000E+00              1.0000E+00
  2529.0           1.0000E+00              1.0000E+00
  2530.0           1.0000E+00              1.0000E+00
  2531.0           1.0000E+00              1.0000E+00
  2532.0           1.0000E+00              1.0000E+00
  2533.0           1.0000E+00              1.0000E+00
  2534.0           1.0000E+00              1.0000E+00
  2535.0           1.0000E+00              1.0000E+00
  2536.0           1.0000E+00              1.0000E+00
  2537.0           1.0000E+00              1.0000E+00
  2538.0           1.0000E+00              1.0000E+00
  2539.0           1.0000E+00              1.0000E+00
  2540.0           1.0000E+00              1.0000E+00
  2541.0           1.0000E+00              1.0000E+00
  2542.0           1.0000E+00              1.0000E+00
  2543.0           1.0000E+00              1.0000E+00
  2544.0           1.0000E+00              1.0000E+00
  2545.0           1.0000E+00              1.0000E+00
  2546.0           1.0000E+00              1.0000E+00
  2547.0           1.0000E+00              1.0000E+00
  2548.0           1.0000E+00              1.0000E+00
  2549.0           1.0000E+00              1.0000E+00
  2550.0           1.0000E+00              1.0000E+00
  2551.0           1.0000E+00              1.0000E+00
  2552.0           1.0000E+00              1.0000E+00
  2553.0           1.0000E+00              1.0000E+00
  2554.0           1.0000E+00              1.0000E+00
  2555.0           1.0000E+00              1.0000E+00
  2556.0           1.0000E+00              1.0000E+00
  2557.0           1.0000E+00              1.0000E+00
  2558.0           1.0000E+00              1.0000E+00
  2559.0           1.0000E+00              1.0000E+00
  2560.0           1.0000E+00              1.0000E+00
  2561.0           1.0000E+00              1.0000E+00
  2562.0           1.0000E+00              1.0000E+00
  2563.0           1.0000E+00              1.0000E+00
  2564.0           1.0000E+00              1.0000E+00
  2565.0           1.0000E+00              1.0000E+00
  2566.0           1.0000E+00              1.0000E+00
  2567.0           1.0000E+00              1.0000E+00
  2568.0           1.0000E+00              1.0000E+00
  2569.0           1.0000E+00              1.0000E+00
  2570.0           1.0000E+00              1.0000E+00
  2571.0           1.0000E+00              1.0000E+00
  2572.0           1.0000E+00              1.0000E+00
  2573.0           1.0000E+00              1.0000E+00
